GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
1500000US360811291043,360811291043,"Block Group 3, Census Tract 1291.04, Queens County, New York",445,150,330,127,253,105,77,74,49,77,12,20,0,12,0,12,16,25,96,73,10,15,0,12,86,72,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,26
1500000US360811291044,360811291044,"Block Group 4, Census Tract 1291.04, Queens County, New York",295,132,200,100,163,80,37,58,37,58,0,12,0,12,0,12,0,12,95,68,40,41,0,12,8,13,47,57,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360811291045,360811291045,"Block Group 5, Census Tract 1291.04, Queens County, New York",570,129,422,133,342,122,80,62,80,62,0,12,0,12,0,12,0,12,137,68,89,53,0,12,48,52,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,18
1500000US360811301001,360811301001,"Block Group 1, Census Tract 1301, Queens County, New York",650,218,419,211,323,159,96,91,96,91,0,12,0,12,0,12,0,12,208,84,64,45,0,12,144,84,0,12,0,12,0,12,0,12,0,12,15,24,0,12,8,13
1500000US360811301002,360811301002,"Block Group 2, Census Tract 1301, Queens County, New York",663,199,445,191,391,154,54,46,54,46,0,12,0,12,0,12,0,12,200,95,52,38,9,15,139,79,0,12,0,12,0,12,0,12,0,12,12,15,0,12,6,10
1500000US360811301003,360811301003,"Block Group 3, Census Tract 1301, Queens County, New York",332,115,258,99,217,92,41,36,31,37,10,16,0,12,0,12,0,12,60,36,24,20,0,12,36,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,22
1500000US360811301004,360811301004,"Block Group 4, Census Tract 1301, Queens County, New York",469,176,279,113,271,111,8,13,8,13,0,12,0,12,0,12,0,12,169,100,57,52,0,12,112,86,0,12,0,12,10,16,0,12,11,17,0,12,0,12,0,12
1500000US360811333001,360811333001,"Block Group 1, Census Tract 1333, Queens County, New York",464,150,369,138,248,92,121,119,39,39,82,112,0,12,0,12,0,12,95,61,46,40,0,12,49,38,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360811333002,360811333002,"Block Group 2, Census Tract 1333, Queens County, New York",320,130,172,86,145,74,27,40,27,40,0,12,0,12,0,12,0,12,113,68,79,65,0,12,34,29,0,12,0,12,0,12,0,12,0,12,19,29,0,12,16,25
1500000US360811333003,360811333003,"Block Group 3, Census Tract 1333, Queens County, New York",407,138,243,112,191,99,52,51,42,46,10,17,0,12,0,12,0,12,138,63,57,35,0,12,71,53,10,16,0,12,0,12,0,12,0,12,0,12,0,12,26,32
1500000US360811333004,360811333004,"Block Group 4, Census Tract 1333, Queens County, New York",349,107,181,57,155,52,26,22,18,20,8,12,0,12,0,12,0,12,153,76,23,24,0,12,112,72,18,25,0,12,0,12,0,12,0,12,12,17,0,12,3,5
1500000US360811339001,360811339001,"Block Group 1, Census Tract 1339, Queens County, New York",650,82,341,78,257,69,84,52,77,51,0,12,0,12,7,12,0,12,250,57,115,40,0,12,130,48,5,9,0,12,0,12,0,12,0,12,24,26,8,13,27,28
1500000US360811341001,360811341001,"Block Group 1, Census Tract 1341, Queens County, New York",483,115,259,95,177,105,82,71,56,64,26,42,0,12,0,12,0,12,166,72,139,68,0,12,27,29,0,12,0,12,0,12,0,12,0,12,42,69,0,12,16,24
1500000US360811341002,360811341002,"Block Group 2, Census Tract 1341, Queens County, New York",698,186,326,108,299,103,27,43,27,43,0,12,0,12,0,12,0,12,322,132,119,69,0,12,171,122,32,33,0,12,0,12,0,12,9,15,25,32,0,12,16,25
1500000US360811341003,360811341003,"Block Group 3, Census Tract 1341, Queens County, New York",497,191,307,123,224,86,83,75,74,74,9,15,0,12,0,12,0,12,190,122,55,43,0,12,121,109,14,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360811347001,360811347001,"Block Group 1, Census Tract 1347, Queens County, New York",963,310,698,277,407,176,291,238,291,238,0,12,0,12,0,12,0,12,202,128,82,97,0,12,120,85,0,12,0,12,17,28,0,12,0,12,46,57,0,12,0,12
1500000US360811347002,360811347002,"Block Group 2, Census Tract 1347, Queens County, New York",289,114,147,75,116,67,31,37,17,26,0,12,14,22,0,12,0,12,90,67,15,24,0,12,75,55,0,12,0,12,0,12,0,12,0,12,1,3,0,12,51,51
1500000US360811347003,360811347003,"Block Group 3, Census Tract 1347, Queens County, New York",1007,274,590,192,493,203,97,74,97,74,0,12,0,12,0,12,0,12,334,189,305,190,0,12,29,39,0,12,0,12,17,26,0,12,0,12,66,89,0,12,0,12
1500000US360811347004,360811347004,"Block Group 4, Census Tract 1347, Queens County, New York",659,302,457,201,356,167,101,98,53,66,48,63,0,12,0,12,0,12,185,165,133,137,0,12,52,81,0,12,0,12,17,28,0,12,0,12,0,12,0,12,0,12
1500000US360811347005,360811347005,"Block Group 5, Census Tract 1347, Queens County, New York",1110,369,674,209,546,195,128,103,93,91,0,12,35,54,0,12,0,12,403,240,91,61,0,12,227,142,85,97,0,12,0,12,0,12,0,12,19,39,0,12,14,23
1500000US360811367001,360811367001,"Block Group 1, Census Tract 1367, Queens County, New York",1051,311,882,275,748,267,134,124,119,125,0,12,15,24,0,12,0,12,136,121,56,90,0,12,80,82,0,12,0,12,15,23,0,12,0,12,0,12,0,12,18,30
1500000US360811367002,360811367002,"Block Group 2, Census Tract 1367, Queens County, New York",199,107,94,68,60,65,34,43,34,43,0,12,0,12,0,12,0,12,105,89,84,71,0,12,0,12,21,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360811367003,360811367003,"Block Group 3, Census Tract 1367, Queens County, New York",348,164,188,89,174,82,14,22,14,22,0,12,0,12,0,12,0,12,160,158,29,32,0,12,131,156,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360811367004,360811367004,"Block Group 4, Census Tract 1367, Queens County, New York",421,176,170,77,142,82,28,33,28,33,0,12,0,12,0,12,0,12,186,121,116,78,0,12,35,61,35,38,0,12,0,12,0,12,0,12,16,31,49,83,0,12
1500000US360811367005,360811367005,"Block Group 5, Census Tract 1367, Queens County, New York",718,253,496,209,482,208,14,22,14,22,0,12,0,12,0,12,0,12,112,81,84,76,0,12,28,32,0,12,0,12,0,12,0,12,0,12,50,57,0,12,60,57
1500000US360811377001,360811377001,"Block Group 1, Census Tract 1377, Queens County, New York",618,201,377,129,253,107,124,105,100,96,0,12,0,12,0,12,24,39,133,78,75,68,0,12,30,31,28,32,0,12,0,12,0,12,0,12,108,86,0,12,0,12
1500000US360811377002,360811377002,"Block Group 2, Census Tract 1377, Queens County, New York",1172,303,662,224,613,213,49,61,49,61,0,12,0,12,0,12,0,12,385,198,196,169,0,12,151,111,38,64,0,12,0,12,0,12,0,12,72,70,10,16,43,66
1500000US360811377003,360811377003,"Block Group 3, Census Tract 1377, Queens County, New York",538,193,300,118,203,98,97,77,97,77,0,12,0,12,0,12,0,12,176,144,92,82,0,12,84,108,0,12,0,12,0,12,0,12,0,12,12,21,0,12,50,52
1500000US360811377004,360811377004,"Block Group 4, Census Tract 1377, Queens County, New York",623,206,433,183,349,187,84,61,65,63,19,33,0,12,0,12,0,12,135,92,90,70,0,12,45,76,0,12,0,12,0,12,0,12,0,12,0,12,0,12,55,74
1500000US360811385011,360811385011,"Block Group 1, Census Tract 1385.01, Queens County, New York",196,95,146,86,79,47,67,76,67,76,0,12,0,12,0,12,0,12,42,46,7,11,0,12,7,11,28,44,0,12,0,12,0,12,0,12,0,12,0,12,8,12
1500000US360811385012,360811385012,"Block Group 2, Census Tract 1385.01, Queens County, New York",358,118,235,89,162,64,73,62,73,62,0,12,0,12,0,12,0,12,105,58,71,56,0,12,34,36,0,12,0,12,0,12,0,12,0,12,18,20,0,12,0,12
1500000US360811385013,360811385013,"Block Group 3, Census Tract 1385.01, Queens County, New York",523,229,301,143,228,125,73,76,42,68,7,10,18,29,6,10,0,12,202,150,74,77,0,12,97,134,31,34,0,12,0,12,0,12,0,12,0,12,0,12,20,21
1500000US360811385014,360811385014,"Block Group 4, Census Tract 1385.01, Queens County, New York",699,218,435,153,379,141,56,52,35,41,0,12,0,12,21,33,0,12,240,163,193,147,0,12,47,42,0,12,0,12,0,12,0,12,0,12,15,23,0,12,9,13
1500000US360811385021,360811385021,"Block Group 1, Census Tract 1385.02, Queens County, New York",10,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,23
1500000US360811399001,360811399001,"Block Group 1, Census Tract 1399, Queens County, New York",298,93,197,60,185,62,12,15,9,14,0,12,0,12,3,5,0,12,80,46,20,23,0,12,37,29,23,24,0,12,0,12,0,12,0,12,7,10,0,12,14,18
1500000US360811399002,360811399002,"Block Group 2, Census Tract 1399, Queens County, New York",479,95,245,76,165,64,80,54,61,47,11,12,8,12,0,12,0,12,188,58,22,23,0,12,153,62,13,21,0,12,0,12,0,12,0,12,19,20,0,12,27,30
1500000US360811403001,360811403001,"Block Group 1, Census Tract 1403, Queens County, New York",477,109,383,97,247,90,136,82,83,64,53,55,0,12,0,12,0,12,83,60,75,58,0,12,0,12,8,12,0,12,0,12,0,12,0,12,0,12,0,12,11,13
1500000US360811403002,360811403002,"Block Group 2, Census Tract 1403, Queens County, New York",522,99,244,65,219,60,25,25,25,25,0,12,0,12,0,12,0,12,233,65,73,44,0,12,139,63,21,18,0,12,0,12,0,12,0,12,0,12,0,12,45,37
1500000US360811409011,360811409011,"Block Group 1, Census Tract 1409.01, Queens County, New York",379,77,249,59,216,56,33,25,15,14,18,20,0,12,0,12,0,12,115,48,36,28,0,12,45,32,34,24,0,12,0,12,0,12,0,12,15,16,0,12,0,12
1500000US360811409021,360811409021,"Block Group 1, Census Tract 1409.02, Queens County, New York",622,147,348,97,270,89,78,48,45,36,12,13,21,33,0,12,0,12,203,91,82,54,0,12,96,56,25,22,0,12,5,10,0,12,0,12,10,12,0,12,56,37
1500000US360811409022,360811409022,"Block Group 2, Census Tract 1409.02, Queens County, New York",767,175,463,128,376,125,87,65,76,65,6,10,5,7,0,12,0,12,287,118,118,48,0,12,150,97,19,23,0,12,0,12,0,12,0,12,17,23,0,12,0,12
1500000US360811417001,360811417001,"Block Group 1, Census Tract 1417, Queens County, New York",257,79,164,67,151,71,13,21,13,21,0,12,0,12,0,12,0,12,93,63,21,25,0,12,50,49,22,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360811417002,360811417002,"Block Group 2, Census Tract 1417, Queens County, New York",573,193,237,120,228,116,9,14,9,14,0,12,0,12,0,12,0,12,313,98,55,58,0,12,216,76,42,53,0,12,0,12,0,12,15,25,0,12,0,12,8,14
1500000US360811417003,360811417003,"Block Group 3, Census Tract 1417, Queens County, New York",246,115,105,73,94,71,11,17,11,17,0,12,0,12,0,12,0,12,132,67,69,61,0,12,63,43,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12
1500000US360811417004,360811417004,"Block Group 4, Census Tract 1417, Queens County, New York",612,172,302,116,275,100,27,41,27,41,0,12,0,12,0,12,0,12,242,90,80,52,0,12,162,85,0,12,0,12,0,12,0,12,0,12,27,31,9,15,32,27
1500000US360811417005,360811417005,"Block Group 5, Census Tract 1417, Queens County, New York",214,131,169,103,169,103,0,12,0,12,0,12,0,12,0,12,0,12,45,50,45,50,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360811429001,360811429001,"Block Group 1, Census Tract 1429, Queens County, New York",241,100,197,89,111,65,86,64,59,69,27,29,0,12,0,12,0,12,34,37,0,12,0,12,25,32,9,18,0,12,0,12,0,12,0,12,0,12,0,12,10,18
1500000US360811429002,360811429002,"Block Group 2, Census Tract 1429, Queens County, New York",661,171,408,147,321,147,87,61,65,55,9,16,0,12,0,12,13,21,193,92,73,66,0,12,91,56,29,31,0,12,0,12,0,12,0,12,39,61,9,14,12,19
1500000US360811429003,360811429003,"Block Group 3, Census Tract 1429, Queens County, New York",347,122,213,80,149,76,64,58,64,58,0,12,0,12,0,12,0,12,122,84,51,53,0,12,71,68,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,19
1500000US360811429004,360811429004,"Block Group 4, Census Tract 1429, Queens County, New York",239,144,85,62,73,54,12,19,12,19,0,12,0,12,0,12,0,12,139,118,7,11,0,12,97,74,35,55,0,12,0,12,0,12,8,14,7,12,0,12,0,12
1500000US360811435001,360811435001,"Block Group 1, Census Tract 1435, Queens County, New York",569,129,368,128,288,98,80,64,63,50,17,24,0,12,0,12,0,12,157,57,19,22,0,12,74,46,64,44,0,12,0,12,0,12,0,12,17,19,0,12,27,28
1500000US360811435002,360811435002,"Block Group 2, Census Tract 1435, Queens County, New York",464,153,298,138,230,129,68,43,62,41,0,12,6,10,0,12,0,12,154,74,51,39,0,12,83,67,20,29,0,12,0,12,0,12,0,12,6,10,0,12,6,10
1500000US360811441001,360811441001,"Block Group 1, Census Tract 1441, Queens County, New York",404,131,168,66,168,66,0,12,0,12,0,12,0,12,0,12,0,12,155,88,9,14,0,12,79,82,67,50,0,12,0,12,0,12,0,12,51,45,0,12,30,28
1500000US360811441002,360811441002,"Block Group 2, Census Tract 1441, Queens County, New York",332,137,192,115,158,104,34,49,34,49,0,12,0,12,0,12,0,12,129,84,10,15,0,12,26,35,93,73,0,12,0,12,0,12,0,12,0,12,0,12,11,17
1500000US360811441003,360811441003,"Block Group 3, Census Tract 1441, Queens County, New York",254,111,196,114,196,114,0,12,0,12,0,12,0,12,0,12,0,12,47,45,18,28,0,12,29,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,18
1500000US360811441004,360811441004,"Block Group 4, Census Tract 1441, Queens County, New York",468,149,295,72,220,73,75,48,68,46,7,11,0,12,0,12,0,12,112,73,0,12,0,12,47,51,65,49,0,12,0,12,0,12,0,12,0,12,0,12,61,97
1500000US360811447001,360811447001,"Block Group 1, Census Tract 1447, Queens County, New York",564,157,346,150,257,107,89,100,89,100,0,12,0,12,0,12,0,12,194,93,123,77,0,12,39,49,32,45,0,12,0,12,0,12,7,13,17,26,0,12,0,12
1500000US360811447002,360811447002,"Block Group 2, Census Tract 1447, Queens County, New York",924,228,550,178,464,136,86,84,62,81,24,34,0,12,0,12,0,12,279,87,107,38,0,12,60,48,112,78,0,12,0,12,0,12,0,12,29,34,66,98,0,12
1500000US360811451011,360811451011,"Block Group 1, Census Tract 1451.01, Queens County, New York",675,128,477,107,375,101,102,64,43,28,14,24,0,12,0,12,45,52,174,59,11,13,0,12,88,67,75,62,0,12,0,12,0,12,0,12,1,3,4,7,19,26
1500000US360811451021,360811451021,"Block Group 1, Census Tract 1451.02, Queens County, New York",638,156,431,102,350,86,81,66,41,40,0,12,0,12,32,50,8,12,141,72,33,29,0,12,98,55,10,17,0,12,0,12,0,12,0,12,3,5,0,12,63,57
1500000US360811451022,360811451022,"Block Group 2, Census Tract 1451.02, Queens County, New York",585,195,469,169,395,168,74,42,54,44,6,9,14,22,0,12,0,12,98,65,38,34,0,12,60,60,0,12,0,12,0,12,0,12,7,10,0,12,11,18,0,12
1500000US360811459001,360811459001,"Block Group 1, Census Tract 1459, Queens County, New York",416,176,322,150,230,84,92,95,56,63,8,13,28,47,0,12,0,12,72,52,12,19,5,8,15,18,40,42,0,12,0,12,0,12,0,12,0,12,0,12,22,27
1500000US360811459002,360811459002,"Block Group 2, Census Tract 1459, Queens County, New York",445,144,295,114,213,95,82,61,82,61,0,12,0,12,0,12,0,12,113,65,24,40,0,12,89,53,0,12,0,12,0,12,0,12,0,12,22,26,0,12,15,20
1500000US360811459003,360811459003,"Block Group 3, Census Tract 1459, Queens County, New York",469,164,320,135,281,124,39,42,15,19,0,12,0,12,0,12,24,37,149,75,12,13,0,12,113,71,24,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360811463001,360811463001,"Block Group 1, Census Tract 1463, Queens County, New York",803,183,609,167,420,145,189,98,140,109,49,39,0,12,0,12,0,12,166,90,73,62,0,12,50,49,43,40,0,12,0,12,0,12,0,12,8,14,0,12,20,22
1500000US360811463002,360811463002,"Block Group 2, Census Tract 1463, Queens County, New York",330,106,159,74,91,47,68,59,54,54,14,22,0,12,0,12,0,12,149,71,12,19,0,12,63,42,74,63,0,12,0,12,0,12,0,12,0,12,3,6,19,30
1500000US360811467001,360811467001,"Block Group 1, Census Tract 1467, Queens County, New York",735,265,407,162,357,147,50,63,50,63,0,12,0,12,0,12,0,12,269,130,24,35,0,12,18,15,227,119,0,12,0,12,0,12,0,12,32,25,0,12,27,32
1500000US360811467002,360811467002,"Block Group 2, Census Tract 1467, Queens County, New York",470,136,268,118,268,118,0,12,0,12,0,12,0,12,0,12,0,12,163,84,0,12,0,12,33,37,130,80,0,12,0,12,0,12,0,12,31,37,8,12,0,12
1500000US360811467003,360811467003,"Block Group 3, Census Tract 1467, Queens County, New York",565,152,243,91,211,88,32,34,32,34,0,12,0,12,0,12,0,12,267,124,28,45,0,12,112,75,127,63,0,12,0,12,0,12,0,12,33,52,0,12,22,26
1500000US360811471001,360811471001,"Block Group 1, Census Tract 1471, Queens County, New York",977,213,691,201,612,180,79,64,61,57,18,30,0,12,0,12,0,12,229,75,41,28,0,12,57,36,131,62,0,12,0,12,0,12,0,12,7,11,26,31,24,37
1500000US360811471002,360811471002,"Block Group 2, Census Tract 1471, Queens County, New York",824,179,457,129,413,130,44,39,44,39,0,12,0,12,0,12,0,12,326,123,128,86,0,12,81,70,117,62,0,12,0,12,0,12,0,12,24,23,8,14,9,14
1500000US360811479001,360811479001,"Block Group 1, Census Tract 1479, Queens County, New York",555,187,311,141,186,73,125,116,40,44,0,12,85,122,0,12,0,12,181,75,60,51,0,12,9,16,112,60,0,12,0,12,0,12,0,12,51,36,0,12,12,20
1500000US360811479002,360811479002,"Block Group 2, Census Tract 1479, Queens County, New York",751,159,519,134,467,131,52,79,52,79,0,12,0,12,0,12,0,12,203,83,15,17,0,12,44,50,144,71,0,12,0,12,0,12,0,12,29,22,0,12,0,12
1500000US360811479003,360811479003,"Block Group 3, Census Tract 1479, Queens County, New York",1055,221,809,221,599,169,210,232,50,53,24,27,0,12,136,218,0,12,195,92,104,64,0,12,12,20,79,46,0,12,0,12,0,12,0,12,20,20,17,26,14,21
1500000US360811483000,360811483000,"Block Group 0, Census Tract 1483, Queens County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360811483001,360811483001,"Block Group 1, Census Tract 1483, Queens County, New York",552,240,301,138,282,137,19,24,19,24,0,12,0,12,0,12,0,12,199,205,45,53,0,12,33,52,121,113,0,12,0,12,0,12,0,12,0,12,0,12,52,57
1500000US360811483002,360811483002,"Block Group 2, Census Tract 1483, Queens County, New York",242,118,173,91,173,91,0,12,0,12,0,12,0,12,0,12,0,12,35,35,0,12,0,12,0,12,35,35,0,12,0,12,0,12,0,12,0,12,0,12,34,43
1500000US360811483003,360811483003,"Block Group 3, Census Tract 1483, Queens County, New York",402,127,269,127,220,105,49,53,21,34,28,42,0,12,0,12,0,12,103,48,12,19,0,12,29,28,62,41,0,12,0,12,0,12,0,12,7,11,0,12,23,36
1500000US360811483004,360811483004,"Block Group 4, Census Tract 1483, Queens County, New York",245,75,124,71,124,71,0,12,0,12,0,12,0,12,0,12,0,12,103,53,0,12,0,12,8,13,95,49,0,12,0,12,0,12,0,12,0,12,0,12,18,20
1500000US360811507011,360811507011,"Block Group 1, Census Tract 1507.01, Queens County, New York",455,143,366,125,357,123,9,17,0,12,9,17,0,12,0,12,0,12,78,43,31,48,0,12,0,12,47,41,0,12,0,12,0,12,0,12,11,18,0,12,0,12
1500000US360811507012,360811507012,"Block Group 2, Census Tract 1507.01, Queens County, New York",524,185,448,181,422,181,26,38,0,12,26,38,0,12,0,12,0,12,65,54,0,12,0,12,14,16,51,51,0,12,0,12,0,12,0,12,11,17,0,12,0,12
1500000US360811507013,360811507013,"Block Group 3, Census Tract 1507.01, Queens County, New York",187,81,41,34,41,34,0,12,0,12,0,12,0,12,0,12,0,12,111,68,28,44,0,12,48,49,35,30,0,12,0,12,0,12,0,12,0,12,0,12,35,41
1500000US360811507021,360811507021,"Block Group 1, Census Tract 1507.02, Queens County, New York",407,107,315,102,284,93,31,26,31,26,0,12,0,12,0,12,0,12,33,26,9,14,0,12,24,22,0,12,0,12,0,12,0,12,0,12,31,39,0,12,28,24
1500000US360811507022,360811507022,"Block Group 2, Census Tract 1507.02, Queens County, New York",339,90,231,92,221,89,10,15,0,12,0,12,10,15,0,12,0,12,53,38,9,14,0,12,23,29,21,19,0,12,0,12,0,12,0,12,17,20,11,16,27,24
1500000US360811507023,360811507023,"Block Group 3, Census Tract 1507.02, Queens County, New York",513,167,355,142,329,141,26,23,16,17,10,15,0,12,0,12,0,12,115,89,39,31,0,12,46,73,30,36,0,12,0,12,0,12,0,12,24,28,10,16,9,14
1500000US360811507024,360811507024,"Block Group 4, Census Tract 1507.02, Queens County, New York",302,171,111,85,81,72,30,35,30,35,0,12,0,12,0,12,0,12,142,126,67,90,0,12,50,81,25,27,0,12,0,12,0,12,0,12,9,14,0,12,40,41
1500000US360811529011,360811529011,"Block Group 1, Census Tract 1529.01, Queens County, New York",713,225,535,207,506,202,29,36,29,36,0,12,0,12,0,12,0,12,100,97,0,12,0,12,82,94,18,28,0,12,0,12,0,12,0,12,6,12,0,12,72,81
1500000US360811529012,360811529012,"Block Group 2, Census Tract 1529.01, Queens County, New York",1472,412,932,263,685,221,247,149,145,99,39,69,16,26,0,12,47,70,483,255,46,55,0,12,226,140,211,211,0,12,0,12,0,12,0,12,0,12,0,12,57,66
1500000US360811529013,360811529013,"Block Group 3, Census Tract 1529.01, Queens County, New York",913,186,707,165,584,146,123,89,61,53,62,69,0,12,0,12,0,12,148,88,16,25,0,12,16,26,116,75,0,12,0,12,0,12,0,12,39,47,0,12,19,28
1500000US360811529021,360811529021,"Block Group 1, Census Tract 1529.02, Queens County, New York",215,110,181,110,148,100,33,53,32,53,0,12,0,12,0,12,1,2,18,27,0,12,0,12,0,12,18,27,0,12,0,12,0,12,0,12,16,25,0,12,0,12
1500000US360811529022,360811529022,"Block Group 2, Census Tract 1529.02, Queens County, New York",530,219,420,204,365,194,55,78,55,78,0,12,0,12,0,12,0,12,98,82,61,63,0,12,0,12,37,50,0,12,0,12,0,12,0,12,0,12,0,12,12,19
1500000US360811529023,360811529023,"Block Group 3, Census Tract 1529.02, Queens County, New York",1059,381,709,317,633,336,76,86,41,68,35,54,0,12,0,12,0,12,143,130,48,81,0,12,59,94,36,40,0,12,0,12,0,12,0,12,141,222,32,51,34,48
1500000US360811529024,360811529024,"Block Group 4, Census Tract 1529.02, Queens County, New York",811,204,552,182,514,180,38,44,20,32,0,12,0,12,0,12,18,30,210,102,87,61,0,12,31,35,92,84,0,12,0,12,0,12,0,12,14,22,0,12,35,39
1500000US360811551011,360811551011,"Block Group 1, Census Tract 1551.01, Queens County, New York",438,109,383,110,357,114,26,23,26,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,10,16,36,29
1500000US360811551021,360811551021,"Block Group 1, Census Tract 1551.02, Queens County, New York",521,233,297,144,261,138,36,45,36,45,0,12,0,12,0,12,0,12,144,159,92,146,0,12,40,66,12,20,0,12,0,12,0,12,0,12,0,12,0,12,80,87
1500000US360811551022,360811551022,"Block Group 2, Census Tract 1551.02, Queens County, New York",571,273,469,238,364,218,105,147,105,147,0,12,0,12,0,12,0,12,89,87,0,12,0,12,49,79,40,38,0,12,0,12,0,12,0,12,13,25,0,12,0,12
1500000US360811551023,360811551023,"Block Group 3, Census Tract 1551.02, Queens County, New York",544,312,418,252,418,252,0,12,0,12,0,12,0,12,0,12,0,12,81,95,81,95,0,12,0,12,0,12,0,12,0,12,0,12,0,12,45,71,0,12,0,12
1500000US360811551024,360811551024,"Block Group 4, Census Tract 1551.02, Queens County, New York",1015,338,779,331,779,331,0,12,0,12,0,12,0,12,0,12,0,12,177,110,72,72,0,12,48,48,57,71,0,12,0,12,0,12,0,12,42,38,0,12,17,26
1500000US360811551025,360811551025,"Block Group 5, Census Tract 1551.02, Queens County, New York",729,252,422,197,354,158,68,76,68,76,0,12,0,12,0,12,0,12,290,187,176,135,0,12,17,27,97,92,0,12,0,12,0,12,0,12,17,27,0,12,0,12
1500000US360811551026,360811551026,"Block Group 6, Census Tract 1551.02, Queens County, New York",641,228,531,231,531,231,0,12,0,12,0,12,0,12,0,12,0,12,46,45,29,34,0,12,0,12,17,28,0,12,0,12,0,12,0,12,49,78,0,12,15,25
1500000US360811567001,360811567001,"Block Group 1, Census Tract 1567, Queens County, New York",360,139,227,82,185,78,42,39,42,39,0,12,0,12,0,12,0,12,90,60,16,16,0,12,65,54,9,14,0,12,0,12,0,12,0,12,16,28,0,12,27,43
1500000US360811571011,360811571011,"Block Group 1, Census Tract 1571.01, Queens County, New York",361,146,295,131,295,131,0,12,0,12,0,12,0,12,0,12,0,12,51,35,32,35,0,12,12,19,7,15,0,12,0,12,0,12,0,12,0,12,0,12,15,24
1500000US360811571012,360811571012,"Block Group 2, Census Tract 1571.01, Queens County, New York",574,266,415,230,390,225,25,41,0,12,0,12,25,41,0,12,0,12,105,92,59,64,0,12,46,78,0,12,0,12,0,12,0,12,0,12,54,71,0,12,0,12
1500000US360811571013,360811571013,"Block Group 3, Census Tract 1571.01, Queens County, New York",361,187,339,183,336,184,3,31,0,12,3,31,0,12,0,12,0,12,22,33,0,12,0,12,22,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360811571014,360811571014,"Block Group 4, Census Tract 1571.01, Queens County, New York",242,109,152,71,152,71,0,12,0,12,0,12,0,12,0,12,0,12,81,81,47,64,0,12,34,40,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12
1500000US360811571015,360811571015,"Block Group 5, Census Tract 1571.01, Queens County, New York",579,162,445,147,402,140,43,45,34,36,0,12,9,15,0,12,0,12,134,108,21,27,0,12,57,46,56,102,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360811571016,360811571016,"Block Group 6, Census Tract 1571.01, Queens County, New York",571,201,477,180,467,182,10,17,0,12,10,17,0,12,0,12,0,12,94,89,29,36,0,12,65,70,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360811571017,360811571017,"Block Group 7, Census Tract 1571.01, Queens County, New York",432,204,264,136,212,140,52,45,52,45,0,12,0,12,0,12,0,12,168,145,91,107,0,12,34,51,43,47,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360811571018,360811571018,"Block Group 8, Census Tract 1571.01, Queens County, New York",546,289,403,237,301,178,102,107,102,107,0,12,0,12,0,12,0,12,131,108,0,12,0,12,84,84,47,46,0,12,0,12,0,12,0,12,0,12,0,12,12,21
1500000US360811571021,360811571021,"Block Group 1, Census Tract 1571.02, Queens County, New York",261,82,160,57,142,63,18,19,17,19,1,3,0,12,0,12,0,12,82,48,32,25,0,12,28,32,22,24,0,12,16,18,0,12,0,12,0,12,3,7,0,12
